Keyword,Currency,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025,Searches: Apr 2025,Searches: May 2025,Searches: Jun 2025,Searches: Jul 2025,Searches: Aug 2025,Searches: Sep 2025,Searches: Oct 2025,Searches: Nov 2025,Searches: Dec 2025
approximate cost of kitchen cabinets,INR,50.0,∞,∞,High,71.0,,0.0,,,,,,,,,,,,,,,,,
acrylic kitchen sheet price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kitchen carcass prices,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kaka pvc kitchen furniture price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
acrylic kitchen cabinets cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
acrylic sheet for kitchen cabinets price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
acrylic kitchen price,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
aluminium kitchen cupboard price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best acrylic colors for kitchen,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best interior design for small kitchen,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best small kitchen interior design,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cabinet hinges price,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cost of acrylic kitchen cabinets,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cost of modular kitchen cabinets,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
aluminium cupboards cost,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
cupboard wood prices,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
fibre kitchen cabinets prices,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
hafele magic corner cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
interior design kitchen price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kitchen interior design with cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kitchen pantry price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kitchen pantry unit price,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
low cost interior design for kitchen,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
low cost pvc modular kitchen,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
low cost simple kitchen cupboard designs,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
modular kitchen door price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pantry unit cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
prices of cupboards,INR,50.0,0%,0%,High,100.0,,0.0,,,,,,,,,,,,,,,,,
pvc cupboard price per square feet,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
top cabinet price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
wardrobe kitchen cabinet price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
