Business Name,Owner Name,Phone,City,Niche,Has Website,GMB Rating,GMB Reviews,Lead Source,Import Date,Status
Gym,,7022842270,Kalaburagi,Gym,Y,,,,2026-03-16,
Z lifestyle fitness club & Fitness coach Academy ( only for ladies),,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
FINE FITNESS ZONE GYM,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Muscle Craft Gym Health & Fitness Club,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Gee Fitness Studio (only for ladies),,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
Fitness Freak Ladies Gym,,9945083672,Kalaburagi,Gym,Y,,,,2026-03-16,
STEP UP CLUB,,7899836227,Kalaburagi,Gym,Y,,,,2026-03-16,
AR Fitness gym,,7996123567,Kalaburagi,Gym,Y,,,,2026-03-16,
POWER GYM Health And Fitness,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Fit-NATION UNISEX GYM KLB,,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
FF FITNESS CLUB,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Hi5 gym,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
FitLife Gym,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Fitness world gym,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Body Zone Gym,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
OJAS STUDIO,,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
Force Fitness Club,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
SRI MARUTI GYM,,7942811468,Kalaburagi,Gym,Y,,,,2026-03-16,
F power Gym,,9448821737,Kalaburagi,Gym,Y,,,,2026-03-16,
"RL FITNESS , ASIAN MOLL",,8660313155,Kalaburagi,Gym,Y,,,,2026-03-16,
RDS Fitness,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Power flex gym.,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Powermax Gulbarga,,9967780051,Kalaburagi,Gym,Y,,,,2026-03-16,
JM FITNESS,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
KHAN FITNESS GYM1,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
"HERBALIFE NUTRITION CLUB""FAT to FIT"" Nutrition club",,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Aerofit,,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
Sri Vivekananda yoga and Therapy Center,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Scam,,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Indian Gym,,7099990715,Kalaburagi,Gym,Y,,,,2026-03-16,
Sri Sri Yoga and Meditation centre,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Rahul Chauhan Fitness,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Fitness Power Sports And Nutrition,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
SoldierGym,,6361938634,Kalaburagi,Gym,Y,,,,2026-03-16,
"BASAVASHIVA NILAYA , HERBALIFE FITNESS CLUB",,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
MINTO GYM MINTO BUILDING,,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Aerofit ayesha sports,,9459450666,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
Brian Gym academy,,9900145451,Kalaburagi,Gym,Y,,,,2026-03-16,
Gym treadmill service,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
V One Fitness Centre,,7975969534,Kalaburagi,Gym,Y,,,,2026-03-16,
A.K.S Fitness Hub,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
HKM Sports World,,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
B Fit Ladies Fitness Hub,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
SB SPORTS WORLD,,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Art of Living Yoga and Meditation center Kalaburagi,,8844454465,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
A2 Wellness and Dance Studio,,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
Bhavya Beauty Parlour & Fitness Centre,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
IDC Dance Studio,,9036574959,Kalaburagi,Gym,Y,,,,2026-03-16,
Karnataka Gym || Hubballi,,9902667407,Kalaburagi,Gym,Y,,,,2026-03-16,
Actively Fit24 Nutrition Club,,6196078431,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
PROTEIN STORE,,8488930558,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
BURN FITNESS CLUB,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Chandrashekhar Patil sports Stadium Gulbarga,,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
Supplement store,,8488930558,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
Adritha Kuteera Pyramid Meditation Centre,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Gymcon Fitness Center,,6829669985,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
Zest Club,,8884449161,Kalaburagi,Gym,Y,,,,2026-03-16,
S K Gym And Fitness Centre,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Cheezato Pizza cafe,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Ranabhoomi MMA & Health Club,,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
Fab Fitness,,7022842270,Kalaburagi,Gym,Y,,,,2026-03-16,
Shape it up,,7899836227,Kalaburagi,Gym,Y,,,,2026-03-16,
SIP Abacus - Kalaburagi,,6097979753,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE RECOVERED
MAK FITNESS GYM,,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
PARVEZ FITNESS CLUB,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Okra Ladies Fitness Club,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Ruby footwear,,9739197923,Kalaburagi,Gym,Y,,,,2026-03-16,
YAS Physical Academy,,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Gofit Wellness Club,,8559284470,Kalaburagi,Gym,Y,,,,2026-03-16,
The Royal Hip Hop Dance And Fitness Studio,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Prime multispeciality Hospital,,8364252020,Kalaburagi,Gym,Y,,,,2026-03-16,
Goodlife Wellness Centre,,8888888889,Kalaburagi,Gym,Y,,,,2026-03-16,
Olympiya Gym,,9844408066,Kalaburagi,Gym,Y,,,,2026-03-16,
Police Gym,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Suvidha Multispeciality Hospital,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Ganesh fitness,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Tatvamasi yoga and wellness studio,,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
"Public Garden, Gulbarga",,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
Ziya Gym Equipments (powermax),,,Kalaburagi,Gym,Y,,,,2026-03-16,PHONE MISSING
Roopa Ladies Beauty Parlour,,9396926208,Kalaburagi,Gym,Y,,,,2026-03-16,
