Keyword,Currency,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025,Searches: Apr 2025,Searches: May 2025,Searches: Jun 2025,Searches: Jul 2025,Searches: Aug 2025,Searches: Sep 2025,Searches: Oct 2025,Searches: Nov 2025,Searches: Dec 2025
flats for buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat for buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
property listing near me,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
rental warehouses near me,INR,50.0,0%,0%,High,86.0,,0.0,,,,,,,,,,,,,,,,,
flat to sell near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat on sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
properties to sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bedroom sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bhk sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
old house sale near me,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
1 bhk apartment for sale near me,INR,50.0,∞,∞,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
purchase home near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bedroom house sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new ready to move flats near me,INR,50.0,∞,∞,Low,10.0,,0.0,,,,,,,,,,,,,,,,,
hiranandani powai2 bhk price,INR,50.0,∞,∞,High,71.0,,0.0,,,,,,,,,,,,,,,,,
sale flats near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
apartment selling near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
homes near me to buy,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ready to move in flats near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
land and property for sale near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
4 bedroom house sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
real estate agents near me,INR,50.0,0%,0%,Low,3.0,,0.0,,,,,,,,,,,,,,,,,
inexpensive houses for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
near me homes for sale,INR,50.0,0%,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
houses with property near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2bhk flat near me for buy,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
any property for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
rent house brokers near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new constructed house for sale near me,INR,50.0,∞,∞,Medium,57.0,,0.0,,,,,,,,,,,,,,,,,
new build houses to buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
land for house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
property sales agents near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
flats to sell near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
home near me to buy,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bhk flat price,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat near me for sale,INR,50.0,∞,∞,Medium,36.0,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat for purchase near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
4 bhk apartment for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for near me for sale,INR,50.0,0%,0%,Medium,49.0,1.3,91.6,,,,,,,,,,,,,,,,,
house near me for buy,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
purchase house near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
independent house sale near me,INR,50.0,0%,∞,Low,18.0,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
estate broker near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
3 bhk independent house for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bed flat for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial brokers near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
home prices near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for sale near me now,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
rent flats near me,INR,50.0,0%,0%,Low,33.0,1.11,7.25,,,,,,,,,,,,,,,,,
gated apartments near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
house to sell near me,INR,50.0,0%,∞,High,86.0,,0.0,,,,,,,,,,,,,,,,,
flats for sale,INR,50.0,0%,0%,Medium,63.0,5.3,96.59,,,,,,,,,,,,,,,,,
commercial property near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
realtor agents near me,INR,50.0,0%,0%,Low,3.0,,0.0,,,,,,,,,,,,,,,,,
commercial space for lease near me,INR,50.0,0%,∞,Medium,57.0,,0.0,,,,,,,,,,,,,,,,,
rent flats,INR,50.0,0%,0%,Medium,35.0,2.37,15.15,,,,,,,,,,,,,,,,,
farm houses for sale near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
new build apartments near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bedroom house for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
industrial space for rent near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
top real estate agents near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
mansions for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best real estate investments,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
realty companies near me,INR,50.0,0%,∞,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
rent a office space near me,INR,50.0,0%,∞,High,69.0,1.23,94.71,,,,,,,,,,,,,,,,,
homes to buy near me,INR,50.0,0%,0%,Medium,49.0,1.3,91.6,,,,,,,,,,,,,,,,,
property dealer near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cheap property for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new build houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial real estate for rent near me,INR,50.0,0%,0%,Low,21.0,,0.0,,,,,,,,,,,,,,,,,
real estate listings near me,INR,50.0,0%,0%,Low,11.0,,0.0,,,,,,,,,,,,,,,,,
commercial space for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
house price near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
office space on rent near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
shop for lease near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2bhk for rent near me,INR,50.0,0%,0%,Low,17.0,0.46,10.87,,,,,,,,,,,,,,,,,
small industrial units to rent near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
office space for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
rent warehouse space near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new flats for sale near me,INR,50.0,∞,0%,High,100.0,,0.0,,,,,,,,,,,,,,,,,
new apartments for sale near me,INR,50.0,∞,0%,High,100.0,,0.0,,,,,,,,,,,,,,,,,
business property for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
apartments to buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
home listings near me,INR,50.0,0%,0%,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
bungalows for sale near me,INR,50.0,∞,∞,Medium,57.0,,0.0,,,,,,,,,,,,,,,,,
cheap homes for rent near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
buyers agent near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
furnished office space for rent near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial lots for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
farmhouse near me with price,INR,50.0,∞,0%,High,86.0,,0.0,,,,,,,,,,,,,,,,,
flat house for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
residential for sale near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
2 bhk house near me for sale,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat ready to move near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
olx house for rent near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
realtors near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial property for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
buy farm house near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
cheap old house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
good realtors near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
purchase property near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
duplex for sale near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best realtor near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
new houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best real estate agent near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
property for sale near me,INR,50.0,0%,0%,Medium,60.0,1.17,59.89,,,,,,,,,,,,,,,,,
real estate investment trust,INR,50.0,0%,0%,Low,27.0,12.06,44.58,,,,,,,,,,,,,,,,,
new homes for sale near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
office space for rent near me,INR,50.0,0%,∞,High,69.0,1.23,94.71,,,,,,,,,,,,,,,,,
small office space for rent near me,INR,50.0,∞,∞,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
estate agents near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
real estate brokers near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
commercial buildings for rent near me,INR,50.0,0%,∞,Medium,57.0,,0.0,,,,,,,,,,,,,,,,,
commercial buildings for sale near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
property agents near me,INR,50.0,0%,0%,Low,3.0,,0.0,,,,,,,,,,,,,,,,,
flats near me,INR,50.0,0%,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
homes for sale near me now,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
commercial rentals near me,INR,50.0,0%,0%,Low,21.0,,0.0,,,,,,,,,,,,,,,,,
cheap homes for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new houses near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
commercial land for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
business space for rent near me,INR,50.0,0%,0%,Low,21.0,,0.0,,,,,,,,,,,,,,,,,
farm and house for sale near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
rental agencies near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
