Keyword,Currency,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025,Searches: Apr 2025,Searches: May 2025,Searches: Jun 2025,Searches: Jul 2025,Searches: Aug 2025,Searches: Sep 2025,Searches: Oct 2025,Searches: Nov 2025,Searches: Dec 2025
dental doctor near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth implants price,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
whole mouth dental implants,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth cleaning near me,INR,50.0,0%,0%,High,71.0,,0.0,,,,,,,,,,,,,,,,,
all on 4 dental implants,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
full mouth dental implants cost,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
whitening,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
dentist near my location,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
instant teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening treatment,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
dental whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth braces near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental x ray near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth cleaning price near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
implant price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening dentist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cheap dentist near me prices,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental clinic near me with price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening dentist cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetic teeth whitening,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
cost of one dental implant,INR,50.0,0%,∞,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
homemade teeth whitening,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
sabka dentist near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
near by dentist,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth clinic near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth bonding cost,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best prosthodontist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
whole mouth dental implants cost,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental implants cost per tooth,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
full set dental implants cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pedia dentist near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
permanent teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental whitening near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
ceramic braces near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening services near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth bleaching cost,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
good dental clinic near me,INR,50.0,0%,0%,Low,9.0,,0.0,,,,,,,,,,,,,,,,,
teeth whitening bleach,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
teeth braces for adults,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pediatric dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental whitening cost,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
full set of teeth implants cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetic dentistry cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth doctor near me,INR,50.0,0%,0%,Medium,34.0,,0.0,,,,,,,,,,,,,,,,,
smile dental clinic near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best teeth implants near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening essence,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
price of full mouth dental implants,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
smiley dental near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening prices near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
childrens dental near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
dental whitening treatment,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
dental cleaning cost near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetic dental clinic,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening places near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth cleaning near me prices,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
baking soda teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
price of full dental implants,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best stain remover for teeth,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth transplant cost,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
complete dental implants cost,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening services,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
price of full set of dental implants,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
enamel safe teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
esthetic dentistry,INR,50.0,∞,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
dental implant cost for one tooth,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
colgate teeth whitening,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
colgate whitening,INR,50.0,0%,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
teeth whitening price,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
aesthetic dentistry near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cost of 1 dental implant,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
whitening treatment,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
laser teeth whitening cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dentist childrens near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
all smiles dental near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening places,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new teeth price,INR,50.0,0%,0%,Low,7.0,,0.0,,,,,,,,,,,,,,,,,
dental replacement cost,INR,50.0,0%,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
family dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dentist best near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
nearby dentist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cost of one implant,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pap whitening,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
artificial teeth price,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
instant teeth whitening at home,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth cleaning charges near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
doctor dentist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth x ray near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
veneers prices,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental clinic near by me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pedia dentist,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
molar replacement cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
bridge for teeth cost,INR,50.0,0%,∞,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
doctor dental near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
all on 8 dental implants,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth cleaning cost near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
natural teeth whitening at home,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
top 10 dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
special needs pediatric dentist,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
smile clinic near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
near dental clinic near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
apollo dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
laser whitening treatment,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
smiles near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening treatment cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental transplant cost,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
top dental clinic near me,INR,50.0,∞,∞,High,71.0,,0.0,,,,,,,,,,,,,,,,,
in office whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
on all 4 dental implants,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
dental clinic price list near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth plantation cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pediatric dental care near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth bleaching price,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
dental implants how much,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
professional dentist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental clinic near my location,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental care clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening dentist price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
3 dental implants cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
zirconia dental implants cost,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
veneer whitening,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best way to remove stains from teeth,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
smile dental care near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
price of one dental implant,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
bonding near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth bleaching dentist,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cost of teeth whitening near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth replacement price,INR,50.0,0%,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
govt dental clinic near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
zirconia dental implants price,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental contouring cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
top pediatric dentist near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth reshaping cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening price list,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
all teeth implants,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental pediatric dentistry,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental bleaching cost,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
gum implant cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
opalescence boost teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth contouring cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetology dentist,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gov dental clinic near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetic dental treatment,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
top rated dental clinic near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening for yellow teeth,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
multiple dental implants cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
pedi dentist,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth restoration price,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
for teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
famous dentist near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
malayali dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental whitening price,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
near me best dental clinic,INR,50.0,0%,0%,Low,9.0,,0.0,,,,,,,,,,,,,,,,,
happy smile teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental cleaning price near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
shiny whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
laser whitening treatment cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth filling cost near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental x ray cost near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
noris medical implants,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth whitening charges,INR,50.0,∞,0%,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
titanium dental implant cost,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
little dentist,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
one teeth fixing cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
famous dental clinic near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
fluorosis teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
whitening bleach,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
titanium teeth price,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth setting cost,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
dental diagnostic centre near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth bleaching cost near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
partha dental clinic near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental bonding prices,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
implant charges,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
baking soda and teeth whitening,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental implant charges,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
teeth implementation cost,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
bridge in mouth cost,INR,50.0,0%,∞,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
composite resin bonding cost,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
bridge for teeth price,INR,50.0,0%,∞,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
cost of bridge for one tooth,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
lady dental doctor near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 teeth price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
nearest dentist doctor,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
teeth installation cost,INR,50.0,0%,∞,Medium,57.0,,0.0,,,,,,,,,,,,,,,,,
new teeth set price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
molar tooth replacement cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
tooth recontouring cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth full set price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cosmetic dentistry whitening,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
noris implant cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
balaji dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dental cosmetic dentistry,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
esthetics in dentistry,INR,50.0,∞,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
narayana dental clinic near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
teeth x ray centre near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
