Keyword,Currency,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025,Searches: Apr 2025,Searches: May 2025,Searches: Jun 2025,Searches: Jul 2025,Searches: Aug 2025,Searches: Sep 2025,Searches: Oct 2025,Searches: Nov 2025,Searches: Dec 2025
exercise studios near me,INR,50.0,0%,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
gym near me with trainer,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
boxing studio near me,INR,50.0,0%,0%,Low,1.0,,0.0,,,,,,,,,,,,,,,,,
exercise trainer near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
cultfit near me,INR,50.0,0%,0%,Low,3.0,,0.0,,,,,,,,,,,,,,,,,
fitness first membership fees,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
yoga meditation classes near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym with spa near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
personal yoga trainer near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best food plan for weight loss,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
box training near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
boxing classes near me for adults,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
weight loss services near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fitness near me gym,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
workout centers near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
best weight machine for home,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best yoga,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
fitness facilities near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gym near me with fees under 500,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
yoga classes near me only for ladies,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
the little gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
calisthenics trainer near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
professional trainer near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
yoga and meditation classes near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet and exercise plan,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best personal trainer,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet plan for fat loss,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
world gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
24hrs gym near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
best nutrition plan for weight loss,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
weight loss coaching near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
yoga therapy near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best weight training for weight loss,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
boxing classes near me for women,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
exercise facilities near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gyms near me with day passes,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
cult gym near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
personal fitness coach near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gold's gym fees,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ladies gym near me with fees,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fitness instructor near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
meditation yoga near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
sports centre near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
boxing rings near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
aerobic exercise classes near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best fitness gyms near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
weight loss facilities near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best workout to build muscle,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym fees,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
fitness first membership price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
kicking boxing near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best health clubs near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
best workout programs to build muscle,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
any gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
yoga gym near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gym rates near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fitness clubs with pools near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
hatha yoga classes near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym membership cost near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet plan to lose weight quickly,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym costs near me,INR,50.0,∞,∞,Low,11.0,,0.0,,,,,,,,,,,,,,,,,
resistance training near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet plan to lose belly fat,INR,50.0,∞,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
female bodybuilding trainers near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
mixed martial arts gyms near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
yoga classes near me for ladies,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
fitness center with sauna near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
boxing centers near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
my gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym membership fees,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best workout gyms near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
anytime gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
top rated gyms near me,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best boxing classes near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fit gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
unisex gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best gym near me with fees,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
sports trainers near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
weightlifting trainer near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best powerlifting program,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
big gym near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
best weight loss workout apps,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
great gyms near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
find gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fitness first fees,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
powerhouse gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
female fitness classes near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best gym for women near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
near me gym center,INR,50.0,∞,0%,Low,4.0,,0.0,,,,,,,,,,,,,,,,,
nearby gyms near me,INR,50.0,0%,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
near me gym centre,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
low price gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best strength training exercises,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gyms near me for 15 year olds,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym classes near me for ladies,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym women near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
near me fitness gym,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
sauna in gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
dance gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ladies fitness center near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
gold's membership price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
bodybuilding supplements near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym ladies near me,INR,50.0,0%,0%,Low,1.0,,0.0,,,,,,,,,,,,,,,,,
gym trainer cost,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gyms near me with fees,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
gold gym monthly fees,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
most expensive gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym cost per month,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
exercise centers near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
any fitness near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
isha yoga center near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym monthly fees near me,INR,50.0,-100%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
lady gym trainer near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
budget gym near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet plan for fast weight loss,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best gym supplements for muscle growth,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym cost per month near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ladies gym near me for weight loss,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym near me open now,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
power yoga classes near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best diet plan to reduce weight,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
best gym near me with personal trainer,INR,50.0,∞,0%,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gym and fitness near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
best gym for ladies near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
calisthenics workout near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ladies gym near me with fees under 500,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
mens gym near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym membership near me prices,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
gym charges near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
new fitness center near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
gym fees per month,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
nearby gym near me,INR,50.0,0%,0%,Low,2.0,,0.0,,,,,,,,,,,,,,,,,
