Business Name,Phone,City,Niche,Has Website,Website Link,Google Maps Link,SERP Ranked,SERP Source
Torso Gym,8600198787,Hubli,Gyms,N,,https://www.google.com/maps/place/Torso+Gym/data=!4m7!3m6!1s0x3bb8d7576c101b5d:0x98938b8c9d0c3d03!8m2!3d15.3609827!4d75.1506247!16s%2Fg%2F1tfmg7wb!19sChIJXRsQbFfXuDsRAz0MnYyLk5g?authuser=0&hl=en&rclk=1,N,
SpaceX Fitness,8971991888,Hubli,Gyms,N,,https://www.google.com/maps/place/SpaceX+Fitness/data=!4m7!3m6!1s0x3bb8d7469070eda1:0x8a8ed2787830c3b7!8m2!3d15.359265!4d75.1274642!16s%2Fg%2F11vm7pfnjt!19sChIJoe1wkEbXuDsRt8MweHjSjoo?authuser=0&hl=en&rclk=1,Y,GBP
Revolution Fitness Gym || Keshwapur || Hubli,9742784348,Hubli,Gyms,N,,https://www.google.com/maps/place/Revolution+Fitness+Gym+%7C%7C+Keshwapur+%7C%7C+Hubli/data=!4m7!3m6!1s0x3bb8d75708914ab5:0xe0115544a65c2cc9!8m2!3d15.3618649!4d75.1512326!16s%2Fg%2F11cp65yztw!19sChIJtUqRCFfXuDsRySxcpkRVEeA?authuser=0&hl=en&rclk=1,N,
Body Tone Fitness,8660169891,Hubli,Gyms,N,,https://www.google.com/maps/place/Body+Tone+Fitness/data=!4m7!3m6!1s0x3bb8d7751f873047:0x7606a96e2b66d358!8m2!3d15.3627797!4d75.119555!16s%2Fg%2F11p647gt5x!19sChIJRzCHH3XXuDsRWNNmK26pBnY?authuser=0&hl=en&rclk=1,N,
The Empire Fitness,8880463972,Hubli,Gyms,N,,https://www.google.com/maps/place/The+Empire+Fitness/data=!4m7!3m6!1s0x3bb8d789692ff5a5:0x18dd007341fdc2cf!8m2!3d15.3679407!4d75.1202578!16s%2Fg%2F11m_k087c1!19sChIJpfUvaYnXuDsRz8L9QXMA3Rg?authuser=0&hl=en&rclk=1,N,
Royal Gym,9916908070,Hubli,Gyms,N,,https://www.google.com/maps/place/Royal+Gym/data=!4m7!3m6!1s0x3bb8d7ae47fd967f:0x79e9e3abaee7450f!8m2!3d15.3467667!4d75.1449565!16s%2Fg%2F11q7bfmc6b!19sChIJf5b9R67XuDsRD0Xnrqvj6Xk?authuser=0&hl=en&rclk=1,N,
Shri Sai Unisex Fitness Center.,9396926208,Hubli,Gyms,N,,https://www.google.com/maps/place/Shri+Sai+Unisex+Fitness+Center./data=!4m7!3m6!1s0x3bb8d7514371b475:0xc63b7b8124d15f09!8m2!3d15.3647979!4d75.1495527!16s%2Fg%2F11b_2s9gnb!19sChIJdbRxQ1HXuDsRCV_RJIF7O8Y?authuser=0&hl=en&rclk=1,N,
I-Fitness,9606982205,Hubli,Gyms,N,,https://www.google.com/maps/place/I-Fitness/data=!4m7!3m6!1s0x3bb8d7109f3bd145:0x6626fc47df49f410!8m2!3d15.3614413!4d75.1262206!16s%2Fg%2F11h6g3yflf!19sChIJRdE7nxDXuDsREPRJ30f8JmY?authuser=0&hl=en&rclk=1,N,
Shadozzz Gym,9535122680,Hubli,Gyms,N,,https://www.google.com/maps/place/Shadozzz+Gym/data=!4m7!3m6!1s0x3bb8d731f0e36b3f:0x52ea8f8fe591737a!8m2!3d15.3630314!4d75.1204056!16s%2Fg%2F11btn15x1b!19sChIJP2vj8DHXuDsRenOR5Y-P6lI?authuser=0&hl=en&rclk=1,N,
Hubli Gymkhana Club,8362366685,Hubli,Gyms,N,,https://www.google.com/maps/place/Hubli+Gymkhana+Club/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x75d37a917b076d54!8m2!3d15.3560591!4d75.143168!16s%2Fg%2F1tdlfr1b!19sChIJ1URoF3DNuDsRVG0He5F603U?authuser=0&hl=en&rclk=1,N,
Karnataka Gym || Hubballi,9902667407,Hubli,Gyms,N,,https://www.google.com/maps/place/Karnataka+Gym+%7C%7C+Hubballi/data=!4m7!3m6!1s0x3bb8d708f117617d:0x2a22fa11378087fa!8m2!3d15.3644232!4d75.1135548!16s%2Fg%2F11g04q4gt2!19sChIJfWEX8QjXuDsR-oeANxH6Iio?authuser=0&hl=en&rclk=1,N,
Rockey fitness,8618308414,Hubli,Gyms,N,,https://www.google.com/maps/place/Rockey+fitness/data=!4m7!3m6!1s0x3bb8d7002703f809:0xd47f43334893e456!8m2!3d15.3644175!4d75.12359!16s%2Fg%2F11w8vd23dm!19sChIJCfgDJwDXuDsRVuSTSDNDf9Q?authuser=0&hl=en&rclk=1,N,
R11 FITNESS,6829669985,Hubli,Gyms,N,,https://www.google.com/maps/place/R11+FITNESS/data=!4m7!3m6!1s0x3bb8d7cfece75b0b:0x8bc324c3873ab16f!8m2!3d15.3655574!4d75.1385477!16s%2Fg%2F11wxkfb299!19sChIJC1vn7M_XuDsRb7E6h8Mkw4s?authuser=0&hl=en&rclk=1,N,
PRO FIT FITNESS UNISEX GYM || Deshpande Nagar || Hubli,9916219735,Hubli,Gyms,N,,https://www.google.com/maps/place/PRO+FIT+FITNESS+UNISEX+GYM+%7C%7C+Deshpande+Nagar+%7C%7C+Hubli/data=!4m7!3m6!1s0x3bb8d740bfffffff:0xeab70a0f3ce6f159!8m2!3d15.3572061!4d75.137219!16s%2Fg%2F11pkkg5shh!19sChIJ____v0DXuDsRWfHmPA8Kt-o?authuser=0&hl=en&rclk=1,N,
Iron Lifters Fitness Center 1.0,8884842569,Hubli,Gyms,N,,https://www.google.com/maps/place/Iron+Lifters+Fitness+Center+1.0/data=!4m7!3m6!1s0x3bb8d74877840bdb:0x4b90dd94efd14379!8m2!3d15.3473158!4d75.1114714!16s%2Fg%2F11h858sqr9!19sChIJ2wuEd0jXuDsReUPR75TdkEs?authuser=0&hl=en&rclk=1,N,
Muscle Tone Gym,9900198290,Hubli,Gyms,N,,https://www.google.com/maps/place/Muscle+Tone+Gym/data=!4m7!3m6!1s0x3bb8d7bf0c4b03b9:0xa9e4153c5db8b545!8m2!3d15.3623358!4d75.1484848!16s%2Fg%2F11rsg5pxyh!19sChIJuQNLDL_XuDsRRbW4XTwV5Kk?authuser=0&hl=en&rclk=1,N,
Akhada-The Lifestyle Gym,9019208365,Hubli,Gyms,N,,https://www.google.com/maps/place/Akhada-The+Lifestyle+Gym/data=!4m7!3m6!1s0x3bb8d7b94d7e4579:0x35af25acfb12ce0a!8m2!3d15.3582469!4d75.1052062!16s%2Fg%2F11k4_gpf4w!19sChIJeUV-TbnXuDsRCs4S-6wlrzU?authuser=0&hl=en&rclk=1,N,
FITNESS HEALTH CLUB,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/FITNESS+HEALTH+CLUB/data=!4m7!3m6!1s0x3bb8d10ab10b4abd:0xce4cc550c4631d2d!8m2!3d15.3773125!4d75.1368125!16s%2Fg%2F11svv8zryz!19sChIJvUoLsQrRuDsRLR1jxFDFTM4?authuser=0&hl=en&rclk=1,N,
Fitness Planet,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Fitness+Planet/data=!4m7!3m6!1s0x3bb8d0c5aaaaaaab:0x87ea5c51cd9d399a!8m2!3d15.3633883!4d75.118529!16s%2Fg%2F11ptv8n2bn!19sChIJq6qqqsXQuDsRmjmdzVFc6oc?authuser=0&hl=en&rclk=1,N,
Spartan Elite Gym,9731107646,Hubli,Gyms,N,,https://www.google.com/maps/place/Spartan+Elite+Gym/data=!4m7!3m6!1s0x3bb8d7df740598ff:0x15ca86962342703d!8m2!3d15.3639859!4d75.1217286!16s%2Fg%2F11hzjhklf_!19sChIJ_5gFdN_XuDsRPXBCI5aGyhU?authuser=0&hl=en&rclk=1,N,
Tranzpire Fitness & Training,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Tranzpire+Fitness+%26+Training/data=!4m7!3m6!1s0x3bb8d70b980b1bad:0x46a8a66ca3662cdb!8m2!3d15.351697!4d75.100148!16s%2Fg%2F11gkvkkz9g!19sChIJrRsLmAvXuDsR2yxmo2ymqEY?authuser=0&hl=en&rclk=1,N,
Royal Fitness Gym Unkal,9632873100,Hubli,Gyms,N,,https://www.google.com/maps/place/Royal+Fitness+Gym+Unkal/data=!4m7!3m6!1s0x3bb8d1aa95dd5c23:0xa8471aaddd6ed60f!8m2!3d15.3787313!4d75.1134641!16s%2Fg%2F11yn7j5sys!19sChIJI1zdlarRuDsRD9Zu3a0aR6g?authuser=0&hl=en&rclk=1,N,
Talwalkars HiFi gym,8884799336,Hubli,Gyms,N,,https://www.google.com/maps/place/Talwalkars+HiFi+gym/data=!4m7!3m6!1s0x3bb8d745afdd37b5:0xfd9a8e60ca205af3!8m2!3d15.3608461!4d75.1127752!16s%2Fg%2F1tm111h5!19sChIJtTfdr0XXuDsR81ogymCOmv0?authuser=0&hl=en&rclk=1,N,
The Muscle Brigade ultimate unisex fitness centre,9019172101,Hubli,Gyms,N,,https://www.google.com/maps/place/The+Muscle+Brigade+ultimate+unisex+fitness+centre/data=!4m7!3m6!1s0x3bb8d7b3cbc34c41:0x92f410eb7afa4327!8m2!3d15.3509638!4d75.12795!16s%2Fg%2F11yp_vtw0r!19sChIJQUzDy7PXuDsRJ0P6eusQ9JI?authuser=0&hl=en&rclk=1,N,
Dr. Amit’s Pro Fitness-Physiotherapy Centre In Hubli,7026949555,Hubli,Gyms,N,,https://www.google.com/maps/place/Dr.+Amit%E2%80%99s+Pro+Fitness-Physiotherapy+Centre+In+Hubli/data=!4m7!3m6!1s0x3bb8d75e69460aaf:0x9e09603292da39f1!8m2!3d15.3574786!4d75.1396278!16s%2Fg%2F11g234jxt9!19sChIJrwpGaV7XuDsR8TnakjJgCZ4?authuser=0&hl=en&rclk=1,Y,GBP
sweat fem fitness,7349578524,Hubli,Gyms,N,,https://www.google.com/maps/place/sweat+fem+fitness/data=!4m7!3m6!1s0x3bb8d7327acfb5e1:0x79e112a340bf4394!8m2!3d15.3680451!4d75.1204858!16s%2Fg%2F11sckhk613!19sChIJ4bXPejLXuDsRlEO_QKMS4Xk?authuser=0&hl=en&rclk=1,N,
"Stayfit Health & Fitness World Pvt. Ltd, Gym Equipment Center, Hubbali",9740999094,Hubli,Gyms,N,,"https://www.google.com/maps/place/Stayfit+Health+%26+Fitness+World+Pvt.+Ltd,+Gym+Equipment+Center,+Hubbali/data=!4m7!3m6!1s0x3bb8d743955ccd87:0xe7a1eb44c5eff95e!8m2!3d15.3518867!4d75.1385774!16s%2Fg%2F11c0pjk80p!19sChIJh81clUPXuDsRXvnvxUTroec?authuser=0&hl=en&rclk=1",N,
JAI HO FITNESS UNISEX GYM,9686164803,Hubli,Gyms,N,,https://www.google.com/maps/place/JAI+HO+FITNESS+UNISEX+GYM/data=!4m7!3m6!1s0x3bb8d710d9de6271:0x73cbe8dc5f33bcbc!8m2!3d15.3572628!4d75.1372314!16s%2Fg%2F11thfsqx3w!19sChIJcWLe2RDXuDsRvLwzX9zoy3M?authuser=0&hl=en&rclk=1,N,
Body Fitness Club Hubli,9741988982,Hubli,Gyms,N,,https://www.google.com/maps/place/Body+Fitness+Club+Hubli/data=!4m7!3m6!1s0x3bb8d70026eee5a7:0x84529a5a99d3bc0d!8m2!3d15.3508431!4d75.1101172!16s%2Fg%2F11y4lk75v_!19sChIJp-XuJgDXuDsRDbzTmVqaUoQ?authuser=0&hl=en&rclk=1,N,
sana ladies gym and fitness,9945083672,Hubli,Gyms,N,,https://www.google.com/maps/place/sana+ladies+gym+and+fitness/data=!4m7!3m6!1s0x3bb8d756ac5143e1:0x24ef2a70f479253a!8m2!3d15.3649389!4d75.1488972!16s%2Fg%2F11xrltpb16!19sChIJ4UNRrFbXuDsROiV59HAq7yQ?authuser=0&hl=en&rclk=1,N,
OMKAR FITNESS GYM,7406535222,Hubli,Gyms,N,,https://www.google.com/maps/place/OMKAR+FITNESS+GYM/data=!4m7!3m6!1s0x3bb8d708ea7a9efd:0xbe79ff38ca3a6b8!8m2!3d15.3653597!4d75.1289621!16s%2Fg%2F11m_932qnz!19sChIJ_Z566gjXuDsRuKajjPOf5ws?authuser=0&hl=en&rclk=1,N,
Power House Gym,8716052008,Hubli,Gyms,N,,https://www.google.com/maps/place/Power+House+Gym/data=!4m7!3m6!1s0x3bb8d7b965c0239f:0x9442a59dd8fe5e7f!8m2!3d15.351922!4d75.0979003!16s%2Fg%2F11ffgzsf53!19sChIJnyPAZbnXuDsRf17-2J2lQpQ?authuser=0&hl=en&rclk=1,N,
Powercross,9448392282,Hubli,Gyms,N,,https://www.google.com/maps/place/Powercross/data=!4m7!3m6!1s0x3bb8d7bd2526075d:0xc0ed9b6b570c144b!8m2!3d15.3604304!4d75.1366732!16s%2Fg%2F11h6q8c5gh!19sChIJXQcmJb3XuDsRSxQMV2ub7cA?authuser=0&hl=en&rclk=1,N,
Body Tone Nutrition & Supplement,9964380396,Hubli,Gyms,N,,https://www.google.com/maps/place/Body+Tone+Nutrition+%26+Supplement/data=!4m7!3m6!1s0x3bb8d7f21a0a0715:0xf5c057c7c1c8ddd6!8m2!3d15.351558!4d75.1432396!16s%2Fg%2F11h0sps55j!19sChIJFQcKGvLXuDsR1t3IwcdXwPU?authuser=0&hl=en&rclk=1,N,
REset life |fitness and gym|,7019109693,Hubli,Gyms,N,,https://www.google.com/maps/place/REset+life+%7Cfitness+and+gym%7C/data=!4m7!3m6!1s0x3bb8d77536148b19:0x212c0cc3e106a337!8m2!3d15.3437063!4d75.1159471!16s%2Fg%2F11sdc9x3rm!19sChIJGYsUNnXXuDsRN6MG4cMMLCE?authuser=0&hl=en&rclk=1,N,
ANIS GYM,9060430637,Hubli,Gyms,N,,https://www.google.com/maps/place/ANIS+GYM/data=!4m7!3m6!1s0x3bb8d767148172ed:0x51e4b92c8111cf22!8m2!3d15.3446713!4d75.1455718!16s%2Fg%2F11c0vd54k6!19sChIJ7XKBFGfXuDsRIs8RgSy55FE?authuser=0&hl=en&rclk=1,N,
My gym,9480073559,Hubli,Gyms,N,,https://www.google.com/maps/place/My+gym/data=!4m7!3m6!1s0x3bb8d7022480ba1b:0xa25b6a0cb1b9a69b!8m2!3d15.3647005!4d75.1139943!16s%2Fg%2F11v69ys2k5!19sChIJG7qAJALXuDsRm6a5sQxqW6I?authuser=0&hl=en&rclk=1,N,
Siddharoodha Health Club(Gym),9886319591,Hubli,Gyms,N,,https://www.google.com/maps/place/Siddharoodha+Health+Club%28Gym%29/data=!4m7!3m6!1s0x3bb8d73455555555:0x1196ff04badfac7d!8m2!3d15.3628287!4d75.1196683!16s%2Fg%2F1wj_4g_k!19sChIJVVVVVTTXuDsRfazfugT_lhE?authuser=0&hl=en&rclk=1,N,
Step Up Fitness & Dance Studio,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Step+Up+Fitness+%26+Dance+Studio/data=!4m7!3m6!1s0x3bb8d750b0da77f9:0x69b87eeba2e05129!8m2!3d15.3605769!4d75.1480551!16s%2Fg%2F11bz__z1n2!19sChIJ-XfasFDXuDsRKVHgout-uGk?authuser=0&hl=en&rclk=1,N,
DEEPAK’s - Diet & Therapy Centre,8888888889,Hubli,Gyms,N,,https://www.google.com/maps/place/DEEPAK%E2%80%99s+-+Diet+%26+Therapy+Centre/data=!4m7!3m6!1s0x3bb8d1bac4801b05:0x4c47875ead89272b!8m2!3d15.3735511!4d75.1210271!16s%2Fg%2F11lcllf3gz!19sChIJBRuAxLrRuDsRKyeJrV6HR0w?authuser=0&hl=en&rclk=1,N,
Vishwas sports & Scientific Co | Best sporting goods store | Sportswear shop,8364251368,Hubli,Gyms,N,,https://www.google.com/maps/place/Vishwas+sports+%26+Scientific+Co+%7C+Best+sporting+goods+store+%7C+Sportswear+shop/data=!4m7!3m6!1s0x3bb8d783ec7d0f87:0x2239ff48468c3ba5!8m2!3d15.3511538!4d75.1421711!16s%2Fg%2F11rdby5qd5!19sChIJhw997IPXuDsRpTuMRkj_OSI?authuser=0&hl=en&rclk=1,N,
Achiever Sports,9343430999,Hubli,Gyms,N,,https://www.google.com/maps/place/Achiever+Sports/data=!4m7!3m6!1s0x3bb8d742bac499b1:0x1716cd6c7847d752!8m2!3d15.3486282!4d75.1421013!16s%2Fg%2F11j8w6pr4b!19sChIJsZnEukLXuDsRUtdHeGzNFhc?authuser=0&hl=en&rclk=1,N,
Kinnal Gym,9242851214,Hubli,Gyms,N,,https://www.google.com/maps/place/Kinnal+Gym/data=!4m7!3m6!1s0x3bb8d74322e50c55:0x1728b18b4e652634!8m2!3d15.3644963!4d75.1261451!16s%2Fg%2F11p61_3dxy!19sChIJVQzlIkPXuDsRNCZlTouxKBc?authuser=0&hl=en&rclk=1,N,
Ram Body Care (R),8123344984,Hubli,Gyms,N,,https://www.google.com/maps/place/Ram+Body+Care+%28R%29/data=!4m7!3m6!1s0x3bb8d735c2684039:0x8d390b52d02d294e!8m2!3d15.3651373!4d75.1295784!16s%2Fg%2F1hjgm59j3!19sChIJOUBowjXXuDsRTikt0FILOY0?authuser=0&hl=en&rclk=1,N,
Hubli fitness unisex gym,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Hubli+fitness+unisex+gym/data=!4m7!3m6!1s0x3bb8d73c56e66a0b:0x6a0ff3ff2b20408c!8m2!3d15.3368349!4d75.1214601!16s%2Fg%2F11lj6gp270!19sChIJC2rmVjzXuDsRjEAgK__zD2o?authuser=0&hl=en&rclk=1,N,
S R Sports,9742540196,Hubli,Gyms,N,,https://www.google.com/maps/place/S+R+Sports/data=!4m7!3m6!1s0x3bb8d75cd02b00f9:0xfed3fa9057143358!8m2!3d15.3515176!4d75.1434213!16s%2Fg%2F11c0q0nbcr!19sChIJ-QAr0FzXuDsRWDMUV5D60_4?authuser=0&hl=en&rclk=1,N,
Hercules Fitness | Fitness Equipment | Gym Equipment Store,6366388444,Hubli,Gyms,N,,https://www.google.com/maps/place/Hercules+Fitness+%7C+Fitness+Equipment+%7C+Gym+Equipment+Store/data=!4m7!3m6!1s0x3bb8d7483ec5159b:0x322f7a2f6f904fc1!8m2!3d15.3502196!4d75.1134772!16s%2Fg%2F11xsd78c2k!19sChIJmxXFPkjXuDsRwU-Qby96LzI?authuser=0&hl=en&rclk=1,N,
V Point Gym,9986976410,Hubli,Gyms,N,,https://www.google.com/maps/place/V+Point+Gym/data=!4m7!3m6!1s0x3bb8d74046696569:0x35e530979a4a8234!8m2!3d15.3491022!4d75.1333938!16s%2Fg%2F11k4tws8vk!19sChIJaWVpRkDXuDsRNIJKmpcw5TU?authuser=0&hl=en&rclk=1,N,
New Physique Unisex Gym,9620057340,Hubli,Gyms,N,,https://www.google.com/maps/place/New+Physique+Unisex+Gym/data=!4m7!3m6!1s0x3bb8d723b5330157:0x3943a4ea5cef00b4!8m2!3d15.3327447!4d75.1204274!16s%2Fg%2F11ghtfvslf!19sChIJVwEztSPXuDsRtADvXOqkQzk?authuser=0&hl=en&rclk=1,N,
Red Flame,7795349012,Hubli,Gyms,N,,https://www.google.com/maps/place/Red+Flame/data=!4m7!3m6!1s0x3bb8d7274334c023:0xcab7ec1b9d1635ca!8m2!3d15.3519444!4d75.1088827!16s%2Fg%2F1hjhb5vg8!19sChIJI8A0QyfXuDsRyjUWnRvst8o?authuser=0&hl=en&rclk=1,N,
RoCkY DaNcE ComPanY,9900224958,Hubli,Gyms,N,,https://www.google.com/maps/place/RoCkY+DaNcE+ComPanY/data=!4m7!3m6!1s0x3bb8d735febaa47b:0x2fa0e6f79f437cd8!8m2!3d15.3527067!4d75.1224019!16s%2Fg%2F11gmcl25hh!19sChIJe6S6_jXXuDsR2HxDn_fmoC8?authuser=0&hl=en&rclk=1,N,
IM Protein Store,8147949120,Hubli,Gyms,N,,https://www.google.com/maps/place/IM+Protein+Store/data=!4m7!3m6!1s0x3bb8d75cf8ca0825:0x35f08c414c2054b4!8m2!3d15.3572106!4d75.1372047!16s%2Fg%2F11wvw_r31z!19sChIJJQjK-FzXuDsRtFQgTEGM8DU?authuser=0&hl=en&rclk=1,N,
Bodyfast sports and fitness,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Bodyfast+sports+and+fitness/data=!4m7!3m6!1s0x3bb8d78352a8b3ef:0xf981bb81fc8a46d0!8m2!3d15.3613915!4d75.1097905!16s%2Fg%2F11x602wgdg!19sChIJ77OoUoPXuDsR0EaK_IG7gfk?authuser=0&hl=en&rclk=1,N,
Happy Stay Boys PG | Boys Hostel | Boys Rooms | PG,9902231307,Hubli,Gyms,N,,https://www.google.com/maps/place/Happy+Stay+Boys+PG+%7C+Boys+Hostel+%7C+Boys+Rooms+%7C+PG/data=!4m7!3m6!1s0x3bb8d7375683f7db:0x9e209c5a2ae771e!8m2!3d15.3616879!4d75.1228005!16s%2Fg%2F11xr__fjtn!19sChIJ2_eDVjfXuDsRHneuosUJ4gk?authuser=0&hl=en&rclk=1,N,
Hifi gym,8350007272,Hubli,Gyms,N,,https://www.google.com/maps/place/Hifi+gym/data=!4m7!3m6!1s0x3bb8d72d8cefcd1f:0xf5aa28bc7b132442!8m2!3d15.3650249!4d75.1190083!16s%2Fg%2F11tp4bx3pd!19sChIJH83vjC3XuDsRQiQTe7woqvU?authuser=0&hl=en&rclk=1,N,
My Supplement Bay | Hubballi,8951696155,Hubli,Gyms,N,,https://www.google.com/maps/place/My+Supplement+Bay+%7C+Hubballi/data=!4m7!3m6!1s0x3bb8d7a52020e67b:0x138296a9fb7075ca!8m2!3d15.3620078!4d75.1259528!16s%2Fg%2F11wn0nvk3k!19sChIJe-YgIKXXuDsRynVw-6mWghM?authuser=0&hl=en&rclk=1,N,
India Sports & Scientific Co.,8559284470,Hubli,Gyms,N,,https://www.google.com/maps/place/India+Sports+%26+Scientific+Co./data=!4m7!3m6!1s0x3bb8d74327a27b0f:0x714ab2f8333c5b9c!8m2!3d15.350811!4d75.141983!16s%2Fg%2F1tf41d9v!19sChIJD3uiJ0PXuDsRnFs8M_iySnE?authuser=0&hl=en&rclk=1,N,
JAI HO FITNESS,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/JAI+HO+FITNESS/data=!4m7!3m6!1s0x3bb8d7006cb6561d:0xb7391522495c4e0!8m2!3d15.3626169!4d75.1183685!16s%2Fg%2F11wqfyzkn6!19sChIJHVa2bADXuDsR4MSVJFKRcws?authuser=0&hl=en&rclk=1,N,
Welcare,9244336666,Hubli,Gyms,N,,https://www.google.com/maps/place/Welcare/data=!4m7!3m6!1s0x3bb8d72117964f41:0x3cb07f4e41ed0efd!8m2!3d15.3499413!4d75.1115343!16s%2Fg%2F11bzq3z6ks!19sChIJQU-WFyHXuDsR_Q7tQU5_sDw?authuser=0&hl=en&rclk=1,N,
HDMC PARK,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/HDMC+PARK/data=!4m7!3m6!1s0x3bb8d7a6dee72bc9:0x5f76cc868eadccb9!8m2!3d15.3616309!4d75.1380032!16s%2Fg%2F11h22wl0gs!19sChIJySvn3qbXuDsRucytjobMdl8?authuser=0&hl=en&rclk=1,N,
Naruti Gym,MISSING,Hubli,Gyms,N,,https://www.google.com/maps/place/Naruti+Gym/data=!4m7!3m6!1s0x3bb8d1f3bcf7c6c3:0x324400366f76a1a5!8m2!3d15.3777871!4d75.1141047!16s%2Fg%2F11fn65cf7n!19sChIJw8b3vPPRuDsRpaF2bzYARDI?authuser=0&hl=en&rclk=1,N,
