Business Name,Phone,City,Niche,Has Website,Website Link,Google Maps Link,SERP Ranked,SERP Source
"Skin Care Center. Dr.Ravi Rathod (Proff & HOD, KIMS)",8362353432,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Skin+Care+Center.+Dr.Ravi+Rathod+%28Proff+%26+HOD,+KIMS%29/data=!4m7!3m6!1s0x3bb8cd70176844d5:0xf0c5fb89aeda3db7!8m2!3d15.3531442!4d75.139336!16s%2Fg%2F1tl9l0b_!19sChIJ1URoF3DNuDsRtz3aron7xfA?authuser=0&hl=en&rclk=1",N,
"Dr Savitha Raichur – Suraksha Skin Clinic | Dermatologist & Cosmetologist in Hosur, Hubli-Dharwad",8364261622,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dr+Savitha+Raichur+%E2%80%93+Suraksha+Skin+Clinic+%7C+Dermatologist+%26+Cosmetologist+in+Hosur,+Hubli-Dharwad/data=!4m7!3m6!1s0x3bb8d73890c95555:0x1066214c6b84c893!8m2!3d15.3546731!4d75.1302956!16s%2Fg%2F11gfbdbbgl!19sChIJVVXJkDjXuDsRk8iEa0whZhA?authuser=0&hl=en&rclk=1",N,
Dr Patil's Derma Centre,9482237070,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+Patil%27s+Derma+Centre/data=!4m7!3m6!1s0x3bb8d743d23be545:0x39694bbe57eaef8d!8m2!3d15.3507407!4d75.1376562!16s%2Fg%2F11byx89j6j!19sChIJReU70kPXuDsRje_qV75LaTk?authuser=0&hl=en&rclk=1,N,
Dr chandramohan K. Skin Care and Cure Clinic,8362352999,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+chandramohan+K.+Skin+Care+and+Cure+Clinic/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x7745c2ae6ddf35a4!8m2!3d15.3507995!4d75.1379134!16s%2Fg%2F1tjwg5js!19sChIJ1URoF3DNuDsRpDXfba7CRXc?authuser=0&hl=en&rclk=1,N,
Dr Pallavi Kanakpur's Vijaya Skin & Bone Clinic,9873430182,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+Pallavi+Kanakpur%27s+Vijaya+Skin+%26+Bone+Clinic/data=!4m7!3m6!1s0x3bb8d73fb08e9fa9:0xb2088fbae47e4ac4!8m2!3d15.3551328!4d75.1324966!16s%2Fg%2F11vwkmxkkj!19sChIJqZ-OsD_XuDsRxEp-5LqPCLI?authuser=0&hl=en&rclk=1,N,
Dr Raghavendra Tophakhane Skin Clinic,8362351810,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+Raghavendra+Tophakhane+Skin+Clinic/data=!4m7!3m6!1s0x3bb8d74bc8f082f7:0x9f6567be57e9e511!8m2!3d15.3656559!4d75.1348211!16s%2Fg%2F11fz9k23qj!19sChIJ94LwyEvXuDsREeXpV75nZZ8?authuser=0&hl=en&rclk=1,N,
MB Beauty Clinic | Skin Treatment | Bridal Makeup Artist | Salon | Academy,9900614456,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/MB+Beauty+Clinic+%7C+Skin+Treatment+%7C+Bridal+Makeup+Artist+%7C+Salon+%7C+Academy/data=!4m7!3m6!1s0x3bb8d7568892b1bb:0xfa47ac47abf07584!8m2!3d15.3621511!4d75.152937!16s%2Fg%2F11fp9c71sp!19sChIJu7GSiFbXuDsRhHXwq0esR_o?authuser=0&hl=en&rclk=1,N,
Dr Palekar M S,9900116501,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+Palekar+M+S/data=!4m7!3m6!1s0x3bb8cd70176844d5:0xbee2a0965d7dfd1!8m2!3d15.3664281!4d75.1564856!16s%2Fg%2F1tcwdf5_!19sChIJ1URoF3DNuDsR0d_XZQkq7gs?authuser=0&hl=en&rclk=1,N,
Dr.Grishmas skin and aesthetics centre,8861188611,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr.Grishmas+skin+and+aesthetics+centre/data=!4m7!3m6!1s0x3bb8d75234c4e9cf:0x301ae01400e5b044!8m2!3d15.3621685!4d75.1177098!16s%2Fg%2F11fhrh_tfx!19sChIJz-nENFLXuDsRRLDlABTgGjA?authuser=0&hl=en&rclk=1,N,
"Dr Savitha Raichur – Suraksha Skin Clinic | Dermatologist & Cosmetologist in Vidyanagar, Hubli-Dharwad",8364261622,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dr+Savitha+Raichur+%E2%80%93+Suraksha+Skin+Clinic+%7C+Dermatologist+%26+Cosmetologist+in+Vidyanagar,+Hubli-Dharwad/data=!4m7!3m6!1s0x3bb8d70861f3ee8d:0x91ef51481e93e124!8m2!3d15.3615496!4d75.1178396!16s%2Fg%2F11jly5cjgx!19sChIJje7zYQjXuDsRJOGTHkhR75E?authuser=0&hl=en&rclk=1",N,
VIBHA MULTI-SPECIALTY CLINIC,8362361088,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/VIBHA+MULTI-SPECIALTY+CLINIC/data=!4m7!3m6!1s0x3bb8d750a91fb4cd:0x9dacbe4068a92eac!8m2!3d15.3601707!4d75.1481113!16s%2Fg%2F11hbgr7bq_!19sChIJzbQfqVDXuDsRrC6paEC-rJ0?authuser=0&hl=en&rclk=1,N,
Twachha Ayurveda Hair and Skin Care Clinic,9916371455,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Twachha+Ayurveda+Hair+and+Skin+Care+Clinic/data=!4m7!3m6!1s0x3bb8d798bf066b25:0x4e4a9ad1327b7b37!8m2!3d15.3574542!4d75.1176618!16s%2Fg%2F11kq207d1n!19sChIJJWsGv5jXuDsRN3t7MtGaSk4?authuser=0&hl=en&rclk=1,N,
"VCare Hair & Skin Clinic - Hubli | Skin Treatment, Hair Treatment, Hair Transplant, Laser Hair Removal, Skin Whitening",7395823232,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/VCare+Hair+%26+Skin+Clinic+-+Hubli+%7C+Skin+Treatment,+Hair+Treatment,+Hair+Transplant,+Laser+Hair+Removal,+Skin+Whitening/data=!4m7!3m6!1s0x3bb8d7c181f80f9f:0xa4ac0221ffd629e8!8m2!3d15.3591789!4d75.1273016!16s%2Fg%2F11l74by103!19sChIJnw_4gcHXuDsR6CnW_yECrKQ?authuser=0&hl=en&rclk=1",N,
Dr.Netra’s Laser Skin Clinic,9396926208,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr.Netra%E2%80%99s+Laser+Skin+Clinic/data=!4m7!3m6!1s0x3bb8d75f5f922fef:0xfabe978a777b6311!8m2!3d15.3613645!4d75.126292!16s%2Fg%2F11h7q560k3!19sChIJ7y-SX1_XuDsREWN7d4qXvvo?authuser=0&hl=en&rclk=1,N,
VLCC BEAUTY CLINIC ( Hubli ),7669530558,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/VLCC+BEAUTY+CLINIC+%28+Hubli+%29/data=!4m7!3m6!1s0x3bb8cd70176844d5:0xe0e7e45c12760ea!8m2!3d15.3534829!4d75.140107!16s%2Fg%2F1vc_nt7x!19sChIJ1URoF3DNuDsR6mAnwUV-Dg4?authuser=0&hl=en&rclk=1,N,
"Dr.Rashmi's Skin, hair & laser clinic ,Hubli",MISSING,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dr.Rashmi%27s+Skin,+hair+%26+laser+clinic+,Hubli/data=!4m7!3m6!1s0x3bb8d19ca90331a3:0xbe0f3bc919f4aaf3!8m2!3d15.396974!4d75.0837843!16s%2Fg%2F11t6n7rc21!19sChIJozEDqZzRuDsR86r0Gck7D74?authuser=0&hl=en&rclk=1",N,
Skin Hair Cosmetology Clinic (Dr.Asha),MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Skin+Hair+Cosmetology+Clinic+%28Dr.Asha%29/data=!4m7!3m6!1s0x3bb8d7664e64f9ed:0xd5a3f33b56355cdf!8m2!3d15.3448456!4d75.1449553!16s%2Fg%2F11c0zsnm43!19sChIJ7flkTmbXuDsR31w1Vjvzo9U?authuser=0&hl=en&rclk=1,N,
"""SHRI LIPI SKIN CLINIC """,9148446856,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/%22SHRI+LIPI+SKIN+CLINIC+%22/data=!4m7!3m6!1s0x3bb8d743d9855c45:0x91101410c2566ba4!8m2!3d15.354624!4d75.126895!16s%2Fg%2F11b_00xznx!19sChIJRVyF2UPXuDsRpGtWwhAUEJE?authuser=0&hl=en&rclk=1,N,
Hubli Plastic And Cosmetic Surgery(Hubli Plastic Surgery),9396926208,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Hubli+Plastic+And+Cosmetic+Surgery%28Hubli+Plastic+Surgery%29/data=!4m7!3m6!1s0x3bb8d729e0d6b91d:0xd77044fcc270623e!8m2!3d15.3562147!4d75.1458829!16s%2Fg%2F11ts0rn6d3!19sChIJHbnW4CnXuDsRPmJwwvxEcNc?authuser=0&hl=en&rclk=1,N,
Skin Clinic,8123296936,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Skin+Clinic/data=!4m7!3m6!1s0x3bb8d7683d2703b5:0xdd75907a8aa93f73!8m2!3d15.3470461!4d75.1412319!16s%2Fg%2F11cpg6tl_2!19sChIJtQMnPWjXuDsRcz-pinqQdd0?authuser=0&hl=en&rclk=1,N,
Dr. Hegde's Skin and hair clinic,9396926208,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr.+Hegde%27s+Skin+and+hair+clinic/data=!4m7!3m6!1s0x3bb8d13afe230719:0xe952ae9f5ff34ad1!8m2!3d15.3747104!4d75.1178954!16s%2Fg%2F11xp3cjl7w!19sChIJGQcj_jrRuDsR0UrzX5-uUuk?authuser=0&hl=en&rclk=1,N,
Derma Follic Hubballi - Skin & Hair Cosmetics Care Centre,8884391444,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Derma+Follic+Hubballi+-+Skin+%26+Hair+Cosmetics+Care+Centre/data=!4m7!3m6!1s0x3bb8d724e44e4905:0x44811fde9d6201bb!8m2!3d15.3649319!4d75.1244564!16s%2Fg%2F11hzsv5vjb!19sChIJBUlO5CTXuDsRuwFind4fgUQ?authuser=0&hl=en&rclk=1,N,
Relook hair&skin care hubli,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Relook+hair%26skin+care+hubli/data=!4m7!3m6!1s0x3bb8d753b54de8b5:0xe4639a970975efeb!8m2!3d15.3520086!4d75.1386053!16s%2Fg%2F11vpqv7zdn!19sChIJtehNtVPXuDsR6-91CZeaY-Q?authuser=0&hl=en&rclk=1,N,
"Dr. Mohan S Shendre, 10+ yrs of Exp | Best Dermatologist in Hubli | Skin & Hair Specialist",8047349095,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dr.+Mohan+S+Shendre,+10%2B+yrs+of+Exp+%7C+Best+Dermatologist+in+Hubli+%7C+Skin+%26+Hair+Specialist/data=!4m7!3m6!1s0x3bb8d9c986b8a523:0x94f1b5162a877e69!8m2!3d15.3251646!4d75.1761821!16s%2Fg%2F11sjds9kqs!19sChIJI6W4hsnZuDsRaX6HKha18ZQ?authuser=0&hl=en&rclk=1",N,
Dr Asha Kulasaekaran,8362264403,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr+Asha+Kulasaekaran/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x30148ead3c420700!8m2!3d15.3448661!4d75.1450384!16s%2Fg%2F1tdkw3lc!19sChIJ1URoF3DNuDsRAAdCPK2OFDA?authuser=0&hl=en&rclk=1,N,
Advance Skin And Hair Clinic,7019649077,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Advance+Skin+And+Hair+Clinic/data=!4m7!3m6!1s0x3bb8f96ed1d49cdd:0x21fb4f1622e34315!8m2!3d15.3517692!4d75.0995755!16s%2Fg%2F11q3yc74c6!19sChIJ3ZzU0W75uDsRFUPjIhZP-yE?authuser=0&hl=en&rclk=1,N,
Dr.Jeevannavar's Clinic,8317453945,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr.Jeevannavar%27s+Clinic/data=!4m7!3m6!1s0x3bb8d6d91b18b375:0x7e266d4063ac79fb!8m2!3d15.353192!4d75.1042982!16s%2Fg%2F12m9gct2w!19sChIJdbMYG9nWuDsR-3msY0BtJn4?authuser=0&hl=en&rclk=1,N,
Hair and Skin Factory,8861672815,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Hair+and+Skin+Factory/data=!4m7!3m6!1s0x3bb8d7e7974848d3:0xbf7a6fa26049f2cf!8m2!3d15.3639124!4d75.1229217!16s%2Fg%2F11h_7937t7!19sChIJ00hIl-fXuDsRz_JJYKJver8?authuser=0&hl=en&rclk=1,N,
Suraksha Clinic,7411711409,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Suraksha+Clinic/data=!4m7!3m6!1s0x3bb8d732bfdc603d:0x96c1666e5d9a45b9!8m2!3d15.3615247!4d75.11784!16s%2Fg%2F11hf7672x3!19sChIJPWDcvzLXuDsRuUWaXW5mwZY?authuser=0&hl=en&rclk=1,N,
Dr. Kishor's Plastic Surgery Clinic,9867167097,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Dr.+Kishor%27s+Plastic+Surgery+Clinic/data=!4m7!3m6!1s0x3bb8d754a47d3465:0x967b9f0111265595!8m2!3d15.353598!4d75.1277551!16s%2Fg%2F11sd9bgkcb!19sChIJZTR9pFTXuDsRlVUmEQGfe5Y?authuser=0&hl=en&rclk=1,N,
"Dhruv skin, Hair and Laser Clinic",9731884338,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dhruv+skin,+Hair+and+Laser+Clinic/data=!4m7!3m6!1s0x3bb8d744740cc8b7:0x28807a4891c264ee!8m2!3d15.3485741!4d75.1101404!16s%2Fg%2F11cm0fjghl!19sChIJt8gMdETXuDsR7mTCkUh6gCg?authuser=0&hl=en&rclk=1",N,
Sukhada Vascular Institute Dr. Chetan Hoskatti - Varicose Veins | Diabetic Foot | Gangrene Specialist,8362353262,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Sukhada+Vascular+Institute+Dr.+Chetan+Hoskatti+-+Varicose+Veins+%7C+Diabetic+Foot+%7C+Gangrene+Specialist/data=!4m7!3m6!1s0x3bb8d77422ed592f:0xbec9ebc78f51bc4d!8m2!3d15.359034!4d75.1239089!16s%2Fg%2F11gf9d1x2d!19sChIJL1ntInTXuDsRTbxRj8fryb4?authuser=0&hl=en&rclk=1,N,
Mister Hair Clinic - Hubli,7338671338,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Mister+Hair+Clinic+-+Hubli/data=!4m7!3m6!1s0x3bb8d14c918f52a7:0x1ea93790be36f60d!8m2!3d15.3644375!4d75.1246875!16s%2Fg%2F11msr5rnch!19sChIJp1KPkUzRuDsRDfY2vpA3qR4?authuser=0&hl=en&rclk=1,N,
Atreya Ayurveda Clinic and Panchakarma centre,9481570642,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Atreya+Ayurveda+Clinic+and+Panchakarma+centre/data=!4m7!3m6!1s0x3bb8d75b8ffd1785:0x3f5caf48d619daf7!8m2!3d15.3630332!4d75.1488785!16s%2Fg%2F11c3q3b91f!19sChIJhRf9j1vXuDsR99oZ1kivXD8?authuser=0&hl=en&rclk=1,N,
Doll House by Fatima,8971188613,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Doll+House+by+Fatima/data=!4m7!3m6!1s0x3bb8d96cfe3ee11f:0xc6c0c30dbcef8e2c!8m2!3d15.3678523!4d75.1589073!16s%2Fg%2F11rn0r0lcg!19sChIJH-E-_mzZuDsRLI7vvA3DwMY?authuser=0&hl=en&rclk=1,N,
Betacon Hospital Care Towards Diabetes,8362281228,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Betacon+Hospital+Care+Towards+Diabetes/data=!4m7!3m6!1s0x3bb8d733e9c417d9:0x4841ae8520844c7b!8m2!3d15.3652327!4d75.1499379!16s%2Fg%2F1hm37b0ls!19sChIJ2RfE6TPXuDsRe0yEIIWuQUg?authuser=0&hl=en&rclk=1,N,
HCG Suchirayu Hospital - Hubli,8362239000,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/HCG+Suchirayu+Hospital+-+Hubli/data=!4m7!3m6!1s0x3bb8d73bf6a02d87:0x6f87c8f3931ba1d8!8m2!3d15.3526056!4d75.1244712!16s%2Fg%2F1q6jbfwj_!19sChIJhy2g9jvXuDsR2KEbk_PIh28?authuser=0&hl=en&rclk=1,N,
Hubli Hijama Centre And Cupping Therapy,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Hubli+Hijama+Centre+And+Cupping+Therapy/data=!4m7!3m6!1s0x3bb8d73594d66311:0x8e591b24ddf3ae52!8m2!3d15.346217!4d75.1456863!16s%2Fg%2F11gxmgm_vl!19sChIJEWPWlDXXuDsRUq7z3SQbWY4?authuser=0&hl=en&rclk=1,N,
Raghavendra Clinic,9449864820,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Raghavendra+Clinic/data=!4m7!3m6!1s0x3bb8d7533e720be5:0x75a20159d40a865f!8m2!3d15.3696946!4d75.1469618!16s%2Fg%2F11sjhg034v!19sChIJ5QtyPlPXuDsRX4YK1FkBonU?authuser=0&hl=en&rclk=1,N,
Regenerative Center,9243256399,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Regenerative+Center/data=!4m7!3m6!1s0x3bb8d768f4bd4eb3:0x3833977d0c4fbfd9!8m2!3d15.3460577!4d75.1442514!16s%2Fg%2F11bztf1_13!19sChIJs0699GjXuDsR2b9PDH2XMzg?authuser=0&hl=en&rclk=1,N,
Hair O Craft,9048484266,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Hair+O+Craft/data=!4m7!3m6!1s0x3bb8d7ef8c9384d9:0xad4de096da30bed7!8m2!3d15.3514891!4d75.1255254!16s%2Fg%2F11vlhdn_2y!19sChIJ2YSTjO_XuDsR174w2pbgTa0?authuser=0&hl=en&rclk=1,N,
Zain clinic,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Zain+clinic/data=!4m7!3m6!1s0x3bb8d70504a65edd:0xc72517abec409064!8m2!3d15.3320135!4d75.1139639!16s%2Fg%2F11gcd_c4c4!19sChIJ3V6mBAXXuDsRZJBA7KsXJcc?authuser=0&hl=en&rclk=1,N,
JEEVAN JYOTI HOMEOCARE Homeopathy clinic,7895575645,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/JEEVAN+JYOTI+HOMEOCARE+Homeopathy+clinic/data=!4m7!3m6!1s0x3bb8d71d9e16e7ab:0x55919215cea9b6e4!8m2!3d15.3657107!4d75.1578143!16s%2Fg%2F11vz1gdmtf!19sChIJq-cWnh3XuDsR5LapzhWSkVU?authuser=0&hl=en&rclk=1,N,
Sri Vishnu Clinic,8105427314,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Sri+Vishnu+Clinic/data=!4m7!3m6!1s0x3bb8d7b329baa4c9:0xeb170ec6ecbafedf!8m2!3d15.3619018!4d75.1488603!16s%2Fg%2F11wn_9r2q6!19sChIJyaS6KbPXuDsR3_667MYOF-s?authuser=0&hl=en&rclk=1,N,
Om Ayurveda Clinic & Panchakarma Centre,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Om+Ayurveda+Clinic+%26+Panchakarma+Centre/data=!4m7!3m6!1s0x3bb8d91ac3efa4ed:0xa4c408f1fb1e5b68!8m2!3d15.3623926!4d75.1558322!16s%2Fg%2F11mm850_22!19sChIJ7aTvwxrZuDsRaFse-_EIxKQ?authuser=0&hl=en&rclk=1,N,
Topkhane Dr R S,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Topkhane+Dr+R+S/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x932ce246489ae607!8m2!3d15.3657366!4d75.1346823!16s%2Fg%2F1td3dgtp!19sChIJ1URoF3DNuDsRB-aaSEbiLJM?authuser=0&hl=en&rclk=1,N,
Rahul Clinic,9448591674,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Rahul+Clinic/data=!4m7!3m6!1s0x3bb8d767172e6723:0x3b82c7fae8be1d1e!8m2!3d15.3496451!4d75.1390564!16s%2Fg%2F11c0v60cgr!19sChIJI2cuF2fXuDsRHh2-6PrHgjs?authuser=0&hl=en&rclk=1,N,
"Dr Batra’s Homeopathy, Hair & Skin Clinic",7045000666,Hubli,Skin Clinics,N,,"https://www.google.com/maps/place/Dr+Batra%E2%80%99s+Homeopathy,+Hair+%26+Skin+Clinic/data=!4m7!3m6!1s0x3bb8d7384746a0a9:0x3eb757069016fefe!8m2!3d15.350347!4d75.1151417!16s%2Fg%2F11b7rtp9vh!19sChIJqaBGRzjXuDsR_v4WkAZXtz4?authuser=0&hl=en&rclk=1",N,
Sudhi's Hair Fixing,MISSING,Hubli,Skin Clinics,N,,https://www.google.com/maps/place/Sudhi%27s+Hair+Fixing/data=!4m7!3m6!1s0x3bb8d744c1d890f5:0x9ba2ee304d4f1951!8m2!3d15.3551798!4d75.1413392!16s%2Fg%2F11b_00ct97!19sChIJ9ZDYwUTXuDsRURlPTTDuops?authuser=0&hl=en&rclk=1,N,
