Business Name,Phone,City,Niche,Has Website,Website Link,Google Maps Link,SERP Ranked,SERP Source
HAFELE - Modular Kitchen,9886202675,Hubli,Modular Kitchens,Y,http://kitchendecor.in/,https://www.google.com/maps/place/HAFELE+-+Modular+Kitchen/data=!4m7!3m6!1s0x3bb8d7cb581163d1:0xc9a083e50b9d3b57!8m2!3d15.3578917!4d75.1362639!16s%2Fg%2F11fr0bjgc7!19sChIJ0WMRWMvXuDsRVzudC-WDoMk?authuser=0&hl=en&rclk=1,Y,GBP
Modulo Experience Center [Wardrobes Kitchen & More,9620746382,Hubli,Modular Kitchens,Y,http://modulo.co.in/,https://www.google.com/maps/place/Modulo+Experience+Center+%5BWardrobes+Kitchen+%26+More/data=!4m7!3m6!1s0x3bb8d71100280b89:0x8e78aa7a6acba80d!8m2!3d15.3627665!4d75.1362219!16s%2Fg%2F11fqt7xsj3!19sChIJiQsoABHXuDsRDajLanqqeI4?authuser=0&hl=en&rclk=1,N,
INFINITY MODULAR KITCHENS & INTERIOR WORKS,9620528777,Hubli,Modular Kitchens,Y,http://infinitymodularkitchens.com/,https://www.google.com/maps/place/INFINITY+MODULAR+KITCHENS+%26+INTERIOR+WORKS/data=!4m7!3m6!1s0x3bb8d78b3b4d1c47:0x82af12d8ec325b11!8m2!3d15.3531454!4d75.1142392!16s%2Fg%2F11h79mv4rl!19sChIJRxxNO4vXuDsREVsy7NgSr4I?authuser=0&hl=en&rclk=1,Y,Organic
"Godrej Interio Furniture & Mattress Store & Modular Kitchen Gallery Near Me, Hubli (Intraarch)",8884091122,Hubli,Modular Kitchens,Y,https://www.godrejinterio.com/?utm_source=GMB+Optimization&utm_medium=GMB&utm_campaign=GMB+Optimization&utm_id=GMB+Optimization,"https://www.google.com/maps/place/Godrej+Interio+Furniture+%26+Mattress+Store+%26+Modular+Kitchen+Gallery+Near+Me,+Hubli+%28Intraarch%29/data=!4m7!3m6!1s0x3bb8d78a24bd92dd:0xfacfeddfb6b437c8!8m2!3d15.3619858!4d75.1522225!16s%2Fg%2F11p67dt666!19sChIJ3ZK9JIrXuDsRyDe0tt_tz_o?authuser=0&hl=en&rclk=1",N,
"Ultrafresh Modular Solutions Powered By Prestige - Hubli, Karnataka",7304500766,Hubli,Modular Kitchens,Y,https://www.ultrafreshindia.com/,"https://www.google.com/maps/place/Ultrafresh+Modular+Solutions+Powered+By+Prestige+-+Hubli,+Karnataka/data=!4m7!3m6!1s0x3bb8d74ce5039233:0x182d566a7bfece28!8m2!3d15.3621031!4d75.1477471!16s%2Fg%2F11vxh6nj13!19sChIJM5ID5UzXuDsRKM7-e2pWLRg?authuser=0&hl=en&rclk=1",N,
WeWia Modular Kitchen & Wardrobes Experience Centre,7406353760,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/WeWia+Modular+Kitchen+%26+Wardrobes+Experience+Centre/data=!4m7!3m6!1s0x47b6504d9c8316e7:0x2dca8ceb626ec525!8m2!3d15.3651106!4d75.1613379!16s%2Fg%2F11tmnwrk40!19sChIJ5xaDnE1QtkcRJcVuYuuMyi0?authuser=0&hl=en&rclk=1,Y,GBP
Hafele Studio Partner - Kitchen O Kulture,9036681004,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Hafele+Studio+Partner+-+Kitchen+O+Kulture/data=!4m7!3m6!1s0x3bb8d95174e7fe8f:0x3bfcb78e6c6bff8b!8m2!3d15.3661049!4d75.1630345!16s%2Fg%2F11v5gn3s00!19sChIJj_7ndFHZuDsRi_9rbI63_Ds?authuser=0&hl=en&rclk=1,N,
Yusuf Furniture - Customised Modular Kitchen Services,9482909576,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Yusuf+Furniture+-+Customised+Modular+Kitchen+Services/data=!4m7!3m6!1s0x3bb8d71e80fbfb39:0xf7f9b1c6f7b46f9f!8m2!3d15.3438488!4d75.1452892!16s%2Fg%2F11tbfrhk8t!19sChIJOfv7gB7XuDsRn2-098ax-fc?authuser=0&hl=en&rclk=1,N,
Aluminium modular kitchen,9999999999,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Aluminium+modular+kitchen/data=!4m7!3m6!1s0x3bb8d78f1638e871:0xa6f6be6fb6dd0d56!8m2!3d15.3515373!4d75.1035908!16s%2Fg%2F11xcfjcsrj!19sChIJceg4Fo_XuDsRVg3dtm--9qY?authuser=0&hl=en&rclk=1,N,
Elements Kitchens Solutions,9900269592,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Elements+Kitchens+Solutions/data=!4m7!3m6!1s0x3bb8d726767a7be1:0x9d5c1d16c3804ab1!8m2!3d15.3554037!4d75.1135667!16s%2Fg%2F11bzr832vd!19sChIJ4Xt6dibXuDsRsUqAwxYdXJ0?authuser=0&hl=en&rclk=1,N,
Mandovi Furnitures and Interiors,9480173085,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Mandovi+Furnitures+and+Interiors/data=!4m7!3m6!1s0x3bb8d9aa30ee8e81:0xbf1eb508bfde5534!8m2!3d15.3658496!4d75.1623292!16s%2Fg%2F11lynchfqs!19sChIJgY7uMKrZuDsRNFXevwi1Hr8?authuser=0&hl=en&rclk=1,N,
Comfort kitchen,9483477238,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Comfort+kitchen/data=!4m7!3m6!1s0x3bb8d72e6a33a773:0xad4b3a25801e9c61!8m2!3d15.354574!4d75.1128051!16s%2Fg%2F11gfdmctly!19sChIJc6czai7XuDsRYZwegCU6S60?authuser=0&hl=en&rclk=1,N,
Namma Kitchen,9035923813,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Namma+Kitchen/data=!4m7!3m6!1s0x3bb8d7003a83adcb:0x18922f11524ac4e5!8m2!3d15.3505842!4d75.1169935!16s%2Fg%2F11lmlv10pr!19sChIJy62DOgDXuDsR5cRKUhEvkhg?authuser=0&hl=en&rclk=1,N,
Mahajan Kitchen & Interiors,9632012023,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Mahajan+Kitchen+%26+Interiors/data=!4m7!3m6!1s0x3bb8d757380fe699:0x8243b3e0346c7917!8m2!3d15.3612513!4d75.1494804!16s%2Fg%2F11bzzxf6d4!19sChIJmeYPOFfXuDsRF3lsNOCzQ4I?authuser=0&hl=en&rclk=1,N,
New star modular kitchen,MISSING,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/New+star+modular+kitchen/data=!4m7!3m6!1s0x3bb8d7c093f53291:0x89ba2c51996529fc!8m2!3d15.3464817!4d75.1445506!16s%2Fg%2F11yrv3nnm6!19sChIJkTL1k8DXuDsR_CllmVEsuok?authuser=0&hl=en&rclk=1,N,
"AVM Granite - Sleek Studio - Modular Kitchen, Cabinets, Wardrobe and Fitted Furniture",8071178548,Hubli,Modular Kitchens,N,,"https://www.google.com/maps/place/AVM+Granite+-+Sleek+Studio+-+Modular+Kitchen,+Cabinets,+Wardrobe+and+Fitted+Furniture/data=!4m7!3m6!1s0x3bb8d771d9aae6c7:0x2778c4301a696146!8m2!3d15.350737!4d75.108768!16s%2Fg%2F11xl40ksjr!19sChIJx-aq2XHXuDsRRmFpGjDEeCc?authuser=0&hl=en&rclk=1",N,
Wewia manufacturing unit,MISSING,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Wewia+manufacturing+unit/data=!4m7!3m6!1s0x3bb8d759b78a598d:0x27b1c3c4cb20408!8m2!3d15.3271311!4d75.1187902!16s%2Fg%2F11grthyqx9!19sChIJjVmKt1nXuDsRCASyTDwcewI?authuser=0&hl=en&rclk=1,N,
"Pigeon Exclusive Store - New Hubli, Hubballi | Chimneys, Hobs, Cast Iron Cookware & More",8364064400,Hubli,Modular Kitchens,N,,"https://www.google.com/maps/place/Pigeon+Exclusive+Store+-+New+Hubli,+Hubballi+%7C+Chimneys,+Hobs,+Cast+Iron+Cookware+%26+More/data=!4m7!3m6!1s0x3bb8d7b85ea98d6d:0xa60876913b79af59!8m2!3d15.349759!4d75.1415012!16s%2Fg%2F11trrqb53m!19sChIJbY2pXrjXuDsRWa95O5F2CKY?authuser=0&hl=en&rclk=1",N,
Nilkamal Homes- Premium Furniture and Homeware store,8363563811,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Nilkamal+Homes-+Premium+Furniture+and+Homeware+store/data=!4m7!3m6!1s0x3bb8d7bfbec4f1dd:0x4b5e729830cc3f2f!8m2!3d15.3627163!4d75.1541903!16s%2Fg%2F11qg57gkqv!19sChIJ3fHEvr_XuDsRLz_MMJhyXks?authuser=0&hl=en&rclk=1,N,
V R Kitchens Gallery,MISSING,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/V+R+Kitchens+Gallery/data=!4m7!3m6!1s0x3bb8d782d9311639:0x737721afccc7dada!8m2!3d15.3577473!4d75.1349571!16s%2Fg%2F11vbcm2knt!19sChIJORYx2YLXuDsR2trHzK8hd3M?authuser=0&hl=en&rclk=1,N,
Rolex India | Wholesale Kitchen Baskets in Hubballi,8340928642,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Rolex+India+%7C+Wholesale+Kitchen+Baskets+in+Hubballi/data=!4m7!3m6!1s0x3bb8d74a9277866f:0x4dc749e482deaef3!8m2!3d15.360605!4d75.1480121!16s%2Fg%2F11fq1p5nsl!19sChIJb4Z3kkrXuDsR867eguRJx00?authuser=0&hl=en&rclk=1,N,
R R Living Comforts,9972017474,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/R+R+Living+Comforts/data=!4m7!3m6!1s0x3bb8d750b07d1da1:0x8542c36f664eb311!8m2!3d15.3605634!4d75.1480089!16s%2Fg%2F1td1sx2h!19sChIJoR19sFDXuDsREbNOZm_DQoU?authuser=0&hl=en&rclk=1,N,
R. K. Furniture,9620877865,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/R.+K.+Furniture/data=!4m7!3m6!1s0x3bb8d750d35d671f:0x1adf986861ef3334!8m2!3d15.3621942!4d75.1486686!16s%2Fg%2F11bzx765v0!19sChIJH2dd01DXuDsRNDPvYWiY3xo?authuser=0&hl=en&rclk=1,N,
Delight Furniture ( New Delight ),9035475085,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Delight+Furniture+%28+New+Delight+%29/data=!4m7!3m6!1s0x3bb8cd70176844d5:0x1edd218a04076eac!8m2!3d15.3620007!4d75.1515936!16s%2Fg%2F1v75qbs0!19sChIJ1URoF3DNuDsRrG4HBIoh3R4?authuser=0&hl=en&rclk=1,N,
"Sanjivani Interio - Sleek Studio - Modular Kitchen, Cabinets, Wardrobe and Fitted Furniture",8071178506,Hubli,Modular Kitchens,N,,"https://www.google.com/maps/place/Sanjivani+Interio+-+Sleek+Studio+-+Modular+Kitchen,+Cabinets,+Wardrobe+and+Fitted+Furniture/data=!4m7!3m6!1s0x3bb8d3134cd33dc1:0xc118147829a70d3e!8m2!3d15.444045!4d75.0140007!16s%2Fg%2F11kj_4bbr6!19sChIJwT3TTBPTuDsRPg2nKXgUGME?authuser=0&hl=en&rclk=1",N,
"Malani Granite - Sleek Studio - Modular Kitchen, Cabinets, Wardrobe and Fitted Furniture",8071178633,Hubli,Modular Kitchens,N,,"https://www.google.com/maps/place/Malani+Granite+-+Sleek+Studio+-+Modular+Kitchen,+Cabinets,+Wardrobe+and+Fitted+Furniture/data=!4m7!3m6!1s0x3bbec7b85a3131cf:0x65cef5c6d0674a68!8m2!3d15.262498!4d75.0561715!16s%2Fg%2F11y75x_km_!19sChIJzzExWrjHvjsRaEpn0Mb1zmU?authuser=0&hl=en&rclk=1",N,
Magnum Home Solutions,7353830627,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Magnum+Home+Solutions/data=!4m7!3m6!1s0x3bb8d746be823913:0x92ce9ca69608b509!8m2!3d15.3544682!4d75.1358569!16s%2Fg%2F11f2b94zph!19sChIJEzmCvkbXuDsRCbUIlqaczpI?authuser=0&hl=en&rclk=1,N,
IVAS Modular Kitchen & Wardrobe - Hubli,9900080007,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/IVAS+Modular+Kitchen+%26+Wardrobe+-+Hubli/data=!4m7!3m6!1s0x3bb8d776d6a5e0d7:0x9d50606803a498e6!8m2!3d15.3541908!4d75.1352909!16s%2Fg%2F11y5l3n871!19sChIJ1-Cl1nbXuDsR5pikA2hgUJ0?authuser=0&hl=en&rclk=1,N,
Ambadas Home Studio Hubli- Top Home Interior Designers,9448396320,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/Ambadas+Home+Studio+Hubli-+Top+Home+Interior+Designers/data=!4m7!3m6!1s0x3bb8d777c741dcc3:0xc9e2f8bf67873a67!8m2!3d15.347169!4d75.1455442!16s%2Fg%2F1tghbl7x!19sChIJw9xBx3fXuDsRZzqHZ7_44sk?authuser=0&hl=en&rclk=1,N,
teerth interiors,8892987160,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/teerth+interiors/data=!4m7!3m6!1s0x3bb8d75522520b17:0x3c49c62d3a845364!8m2!3d15.3701489!4d75.1521895!16s%2Fg%2F12ml2lf5r!19sChIJFwtSIlXXuDsRZFOEOi3GSTw?authuser=0&hl=en&rclk=1,N,
J INTERIORS | Modular Kitchen and Wardrobes | Interior Designer | Modular Furnitures | Best Interiors in Hubli,8095941764,Hubli,Modular Kitchens,N,,https://www.google.com/maps/place/J+INTERIORS+%7C+Modular+Kitchen+and+Wardrobes+%7C+Interior+Designer+%7C+Modular+Furnitures+%7C+Best+Interiors+in+Hubli/data=!4m7!3m6!1s0x3bb8d7f9f44e9ccd:0x7e436f02a985107f!8m2!3d15.3607535!4d75.1145563!16s%2Fg%2F11l33bgjdf!19sChIJzZxO9PnXuDsRfxCFqQJvQ34?authuser=0&hl=en&rclk=1,Y,GBP
