Keyword,Currency,Avg. monthly searches,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025,Searches: Apr 2025,Searches: May 2025,Searches: Jun 2025,Searches: Jul 2025,Searches: Aug 2025,Searches: Sep 2025,Searches: Oct 2025,Searches: Nov 2025,Searches: Dec 2025
home listings for sale near me,INR,50.0,0%,0%,Medium,43.0,0.83,114.32,,,,,,,,,,,,,,,,,
sale for home near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
any house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
house sales agents near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
oberoi sky city 2 bhk price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
low price houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
single bedroom house for rent near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
commercial plot for sale near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses close to me for sale,INR,50.0,0%,0%,Medium,43.0,0.83,114.32,,,,,,,,,,,,,,,,,
houses cheap for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
house rent brokers near me,INR,50.0,0%,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat for rent near me under 5000,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
apartment buy near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
low cost houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
apartment for purchase near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
1 bhk flat rent near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
near me apartment for sale,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
farm house sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
inexpensive houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
new house buy near me,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
old house sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bhk sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bhk ready to move flats near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for let near me,INR,50.0,0%,0%,Low,15.0,1.0,11.2,,,,,,,,,,,,,,,,,
rental warehouses near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
estate broker near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for near me for sale,INR,50.0,0%,0%,Medium,43.0,0.83,114.32,,,,,,,,,,,,,,,,,
house purchase near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
built homes for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
2 bhk flat price in burj khalifa in rupees,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
land for house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
apartment flats for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
near me homes for sale,INR,50.0,0%,0%,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
1 bhk apartment for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
residential house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
property dealer near me for sale,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
fully furnished house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ready to move projects near me,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
duplex house sale near me,INR,50.0,∞,∞,Low,29.0,,0.0,,,,,,,,,,,,,,,,,
homes for sale near near me,INR,50.0,0%,0%,Medium,43.0,0.83,114.32,,,,,,,,,,,,,,,,,
ready homes for sale near me,INR,50.0,∞,∞,High,100.0,,0.0,,,,,,,,,,,,,,,,,
olx house for rent near me,INR,50.0,∞,∞,Low,14.0,,0.0,,,,,,,,,,,,,,,,,
farm and house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
burj khalifa 2 bhk flat price in indian rupees,INR,50.0,-100%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
olx house for sale near me,INR,50.0,0%,-100%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
bungalows to buy near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
constructed house for sale near me,INR,50.0,∞,∞,Medium,43.0,,0.0,,,,,,,,,,,,,,,,,
commercial plot near me,INR,50.0,∞,∞,Low,0.0,,0.0,,,,,,,,,,,,,,,,,
4 bhk independent house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
built house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
farmhouse near me in low price,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for sale near me purple bricks,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
houses for sale near me purplebricks,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
purple bricks houses for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
ready house for sale near me,INR,50.0,0%,0%,Unknown,,,0.0,,,,,,,,,,,,,,,,,
